"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","wheelchair_accessible","bikes_allowed"
"13_3705","19037009008013","19037009008013","EN TRANSITO","1","13_37009","0",""
"5_412","19041208004005","19041208004005","EN TRANSITO","0","5_41208","0",""
"13_3705","19037018006013","19037018006013","EN TRANSITO","0","13_37018","0",""
"13_3705","19037042001013","19037042001013","EN TRANSITO","1","13_37042","0",""
"4_305","19001032002004","19001032002004","EN TRANSITO","0","4_1032","0",""
"9_355","19000001029009","19000001029009","EN TRANSITO","0","9_1","0",""
"4_301","19005004004004","19005004004004","EN TRANSITO","0","4_5004","0",""
"4_371","19071501047004","19071501047004","EN TRANSITO","1","4_71501","0",""
"13_3705","19037049002013","19037049002013","EN TRANSITO","0","13_37049","0",""
"5_406","19040603014005","19040603014005","EN TRANSITO","0","5_40603","0",""
"4_301","19005001006004","19005001006004","EN TRANSITO","0","4_5001","0",""
"15_123","19123052002015","19123052002015","La Granja Villa NS","1","15_123052","0",""
"5_404","19040417008005","19040417008005","EN TRANSITO","0","5_40417","0",""
"13_3705","19037032004013","19037032004013","EN TRANSITO","1","13_37032","0",""
"15_123","19123188002015","19123188002015","Peycar SN","0","15_123188","0",""
"13_3705","19037013003013","19037013003013","EN TRANSITO","0","13_37013","0",""
"4_370","19070503004004","19070503004004","EN TRANSITO","0","4_70503","0",""
"4_305","19001009006004","19001009006004","EN TRANSITO","0","4_1009","0",""
"5_406","19040608005005","19040608005005","EN TRANSITO","1","5_40608","0",""
"9_355","19000001062009","19000001062009","EN TRANSITO","1","9_1","0",""
"4_370","19070903012004","19070903012004","EN TRANSITO","0","4_70903","0",""
"5_404","19040418007005","19040418007005","EN TRANSITO","1","5_40418","0",""
"15_123","19123280002015","19123280002015","Peycar SN","0","15_123280","0",""
"9_355","19000002028009","19000002028009","EN TRANSITO","1","9_2","0",""
"15_123","19123153002015","19123153002015","La Granja Villa NS","1","15_123153","0",""
"5_412","19041204007005","19041204007005","EN TRANSITO","1","5_41204","0",""
"4_371","19071901015004","19071901015004","EN TRANSITO","1","4_71901","0",""
"13_3705","19037010005013","19037010005013","EN TRANSITO","1","13_37010","0",""
"5_404","19040401009005","19040401009005","EN TRANSITO","1","5_40401","0",""
"5_412","19041210007005","19041210007005","EN TRANSITO","1","5_41210","0",""
"13_3705","19037048003013","19037048003013","EN TRANSITO","1","13_37048","0",""
"4_370","19070904006004","19070904006004","EN TRANSITO","0","4_70904","0",""
"15_123","19123147002015","19123147002015","La Granja Villa NS","1","15_123147","0",""
"5_404","19040403001005","19040403001005","EN TRANSITO","1","5_40403","0",""
"13_3705","19037051005013","19037051005013","EN TRANSITO","1","13_37051","0",""
"13_3705","19037045005013","19037045005013","EN TRANSITO","1","13_37045","0",""
"5_406","19040607011005","19040607011005","EN TRANSITO","1","5_40607","0",""
"5_406","19040604013005","19040604013005","EN TRANSITO","1","5_40604","0",""
"4_357","19009012003004","19009012003004","EN TRANSITO","1","4_9012","0",""
"5_404","19040422002005","19040422002005","EN TRANSITO","0","5_40422","0",""
"15_123","19123087002015","19123087002015","La Granja Villa NS","1","15_123087","0",""
"5_404","19040416002005","19040416002005","EN TRANSITO","0","5_40416","0",""
"15_123","19123112002015","19123112002015","La Granja Villa NS","1","15_123112","0",""
"13_3705","19037055002013","19037055002013","EN TRANSITO","1","13_37055","0",""
"4_305","19005006009004","19005006009004","EN TRANSITO","1","4_5006","0",""
"15_123","19123213002015","19123213002015","La Granja Villa NS","1","15_123213","0",""
"4_301","19001033001004","19001033001004","EN TRANSITO","1","4_1033","0",""
"13_3705","19037029002013","19037029002013","EN TRANSITO","1","13_37029","0",""
"5_406","19040604008005","19040604008005","EN TRANSITO","0","5_40604","0",""
"4_357","19001087002004","19001087002004","EN TRANSITO","0","4_1087","0",""
"5_404","19040412005005","19040412005005","EN TRANSITO","1","5_40412","0",""
"13_3705","19037001001013","19037001001013","EN TRANSITO","1","13_37001","0",""
"4_371","19071501024004","19071501024004","EN TRANSITO","0","4_71501","0",""
"4_371","19071902054004","19071902054004","EN TRANSITO","0","4_71902","0",""
"5_404","19040405006005","19040405006005","EN TRANSITO","0","5_40405","0",""
"5_405","19040501003005","19040501003005","EN TRANSITO","1","5_40501","0",""
"4_357","19005008001004","19005008001004","EN TRANSITO","1","4_5008","0",""
"4_371","19071902049004","19071902049004","EN TRANSITO","1","4_71902","0",""
"13_3705","19037019005013","19037019005013","EN TRANSITO","0","13_37019","0",""
"5_404","19040412010005","19040412010005","EN TRANSITO","0","5_40412","0",""
"5_412","19041207005005","19041207005005","EN TRANSITO","1","5_41207","0",""
"4_301","19001052002004","19001052002004","EN TRANSITO","0","4_1052","0",""
"9_355","19000002010009","19000002010009","EN TRANSITO","1","9_2","0",""
"9_355","19000002005009","19000002005009","EN TRANSITO","0","9_2","0",""
"15_123","19123248002015","19123248002015","Peycar SN","0","15_123248","0",""
"4_301","19010442004004","19010442004004","EN TRANSITO","0","4_10442","0",""
"13_3705","19037041008013","19037041008013","EN TRANSITO","1","13_37041","0",""
"9_355","19000001085009","19000001085009","EN TRANSITO","0","9_1","0",""
"4_370","19070902001004","19070902001004","EN TRANSITO","1","4_70902","0",""
"4_371","19071902031004","19071902031004","EN TRANSITO","1","4_71902","0",""
"5_412","19041207010005","19041207010005","EN TRANSITO","0","5_41207","0",""
"13_3705","19037020002013","19037020002013","EN TRANSITO","0","13_37020","0",""
"5_412","19041214004005","19041214004005","EN TRANSITO","0","5_41214","0",""
"13_3705","19037036001013","19037036001013","EN TRANSITO","0","13_37036","0",""
"9_355","19000001066009","19000001066009","EN TRANSITO","1","9_1","0",""
"4_301","19001053001004","19001053001004","EN TRANSITO","1","4_1053","0",""
"9_355","19000002082009","19000002082009","EN TRANSITO","1","9_2","0",""
"15_123","19123238002015","19123238002015","Peycar SN","0","15_123238","0",""
"5_406","19040603004005","19040603004005","EN TRANSITO","0","5_40603","0",""
"5_404","19040407001005","19040407001005","EN TRANSITO","1","5_40407","0",""
"4_371","19071501001004","19071501001004","EN TRANSITO","1","4_71501","0",""
"15_123","19123030002015","19123030002015","Peycar SN","0","15_123030","0",""
"15_123","19123286002015","19123286002015","Peycar SN","0","15_123286","0",""
"5_406","19040607003005","19040607003005","EN TRANSITO","1","5_40607","0",""
"5_404","19040403002005","19040403002005","EN TRANSITO","0","5_40403","0",""
"4_357","19005005010004","19005005010004","EN TRANSITO","0","4_5005","0",""
"4_301","19005012004004","19005012004004","EN TRANSITO","0","4_5012","0",""
"13_3705","19037028003013","19037028003013","EN TRANSITO","1","13_37028","0",""
"13_3705","19037020005013","19037020005013","EN TRANSITO","1","13_37020","0",""
"4_371","19071502018004","19071502018004","EN TRANSITO","0","4_71502","0",""
"4_370","19070503003004","19070503003004","EN TRANSITO","1","4_70503","0",""
"4_371","19071902021004","19071902021004","EN TRANSITO","1","4_71902","0",""
"13_3705","19037024004013","19037024004013","EN TRANSITO","0","13_37024","0",""
"4_301","19001020005004","19001020005004","EN TRANSITO","1","4_1020","0",""
"4_357","19009004003004","19009004003004","EN TRANSITO","1","4_9004","0",""
"4_301","19009008002004","19009008002004","EN TRANSITO","0","4_9008","0",""
"5_412","19041216009005","19041216009005","EN TRANSITO","1","5_41216","0",""
"4_305","19001027005004","19001027005004","EN TRANSITO","1","4_1027","0",""
"4_371","19071902003004","19071902003004","EN TRANSITO","1","4_71902","0",""
"15_123","19123170002015","19123170002015","Peycar SN","0","15_123170","0",""
"4_370","19070904005004","19070904005004","EN TRANSITO","1","4_70904","0",""
"13_3705","19037029001013","19037029001013","EN TRANSITO","0","13_37029","0",""
"4_301","19001024004004","19001024004004","EN TRANSITO","0","4_1024","0",""
"13_3705","19037047006013","19037047006013","EN TRANSITO","1","13_37047","0",""
"5_404","19040402004005","19040402004005","EN TRANSITO","0","5_40402","0",""
"5_404","19040421007005","19040421007005","EN TRANSITO","1","5_40421","0",""
"15_123","19123037002015","19123037002015","Peycar SN","0","15_123037","0",""
"9_355","19000002016009","19000002016009","EN TRANSITO","1","9_2","0",""
"5_412","19041217007005","19041217007005","EN TRANSITO","1","5_41217","0",""
"13_3705","19037021003013","19037021003013","EN TRANSITO","0","13_37021","0",""
"4_370","19070504001004","19070504001004","EN TRANSITO","1","4_70504","0",""
"4_357","19005011006004","19005011006004","EN TRANSITO","0","4_5011","0",""
"4_357","19050171001004","19050171001004","EN TRANSITO","1","4_50171","0",""
"4_357","19010471002004","19010471002004","EN TRANSITO","0","4_10471","0",""
"4_301","19009005001004","19009005001004","EN TRANSITO","1","4_9005","0",""
"13_3705","19037048004013","19037048004013","EN TRANSITO","0","13_37048","0",""
"9_355","19000001084009","19000001084009","EN TRANSITO","1","9_1","0",""
"5_406","19040602006005","19040602006005","EN TRANSITO","0","5_40602","0",""
"9_355","19000001048009","19000001048009","EN TRANSITO","1","9_1","0",""
"5_412","19041211011005","19041211011005","EN TRANSITO","1","5_41211","0",""
"4_357","19010451001004","19010451001004","EN TRANSITO","1","4_10451","0",""
"4_371","19071901053004","19071901053004","EN TRANSITO","1","4_71901","0",""
"13_3705","19037001002013","19037001002013","EN TRANSITO","0","13_37001","0",""
"15_123","19123214002015","19123214002015","Peycar SN","0","15_123214","0",""
"5_404","19040424008005","19040424008005","EN TRANSITO","0","5_40424","0",""
"4_301","19005010008004","19005010008004","EN TRANSITO","0","4_5010","0",""
"15_123","19123085002015","19123085002015","La Granja Villa NS","1","15_123085","0",""
"5_404","19040422005005","19040422005005","EN TRANSITO","1","5_40422","0",""
"5_404","19040426004005","19040426004005","EN TRANSITO","0","5_40426","0",""
"4_301","19010442005004","19010442005004","EN TRANSITO","1","4_10442","0",""
"15_123","19123231002015","19123231002015","La Granja Villa NS","1","15_123231","0",""
"4_301","19001023006004","19001023006004","EN TRANSITO","0","4_1023","0",""
"5_405","19040509008005","19040509008005","EN TRANSITO","0","5_40509","0",""
"4_371","19071502054004","19071502054004","EN TRANSITO","0","4_71502","0",""
"4_371","19071902051004","19071902051004","EN TRANSITO","1","4_71902","0",""
"4_370","19070903007004","19070903007004","EN TRANSITO","1","4_70903","0",""
"15_123","19123122002015","19123122002015","Peycar SN","0","15_123122","0",""
"4_301","19001040006004","19001040006004","EN TRANSITO","0","4_1040","0",""
"4_370","19070902009004","19070902009004","EN TRANSITO","1","4_70902","0",""
"5_406","19040601008005","19040601008005","EN TRANSITO","0","5_40601","0",""
"5_404","19040425006005","19040425006005","EN TRANSITO","0","5_40425","0",""
"4_371","19071901005004","19071901005004","EN TRANSITO","1","4_71901","0",""
"5_404","19040406003005","19040406003005","EN TRANSITO","1","5_40406","0",""
"4_357","19010441007004","19010441007004","EN TRANSITO","1","4_10441","0",""
"4_370","19070901004004","19070901004004","EN TRANSITO","0","4_70901","0",""
"5_404","19040423003005","19040423003005","EN TRANSITO","1","5_40423","0",""
"4_370","19070502005004","19070502005004","EN TRANSITO","1","4_70502","0",""
"15_123","19123262002015","19123262002015","Peycar SN","0","15_123262","0",""
"4_357","19009007004004","19009007004004","EN TRANSITO","0","4_9007","0",""
"15_123","19123207002015","19123207002015","La Granja Villa NS","1","15_123207","0",""
"9_355","19000001096009","19000001096009","EN TRANSITO","1","9_1","0",""
"13_3705","19037026007013","19037026007013","EN TRANSITO","1","13_37026","0",""
"9_355","19000001036009","19000001036009","EN TRANSITO","1","9_1","0",""
"4_301","19005007007004","19005007007004","EN TRANSITO","1","4_5007","0",""
"13_3705","19037045003013","19037045003013","EN TRANSITO","1","13_37045","0",""
"15_123","19123269002015","19123269002015","La Granja Villa NS","1","15_123269","0",""
"13_3705","19037016006013","19037016006013","EN TRANSITO","0","13_37016","0",""
"5_412","19041204011005","19041204011005","EN TRANSITO","1","5_41204","0",""
"5_404","19040420002005","19040420002005","EN TRANSITO","0","5_40420","0",""
"9_355","19000002046009","19000002046009","EN TRANSITO","1","9_2","0",""
"5_404","19040424001005","19040424001005","EN TRANSITO","1","5_40424","0",""
"5_412","19041214006005","19041214006005","EN TRANSITO","0","5_41214","0",""
"13_3705","19037003005013","19037003005013","EN TRANSITO","1","13_37003","0",""
"4_301","19005010001004","19005010001004","EN TRANSITO","1","4_5010","0",""
"4_305","19001034010004","19001034010004","EN TRANSITO","0","4_1034","0",""
"9_355","19000001011009","19000001011009","EN TRANSITO","0","9_1","0",""
"5_404","19040404007005","19040404007005","EN TRANSITO","1","5_40404","0",""
"4_357","19009012001004","19009012001004","EN TRANSITO","1","4_9012","0",""
"4_301","19010262004004","19010262004004","EN TRANSITO","0","4_10262","0",""
"5_405","19040506007005","19040506007005","EN TRANSITO","1","5_40506","0",""
"4_305","19001041004004","19001041004004","EN TRANSITO","0","4_1041","0",""
"5_406","19040605007005","19040605007005","EN TRANSITO","1","5_40605","0",""
"13_3705","19037032002013","19037032002013","EN TRANSITO","1","13_37032","0",""
"9_355","19000002070009","19000002070009","EN TRANSITO","1","9_2","0",""
"15_123","19123200002015","19123200002015","Peycar SN","0","15_123200","0",""
"4_305","19050172011004","19050172011004","EN TRANSITO","1","4_50172","0",""
"15_123","19123013002015","19123013002015","Peycar SN","0","15_123013","0",""
"13_3705","19037019007013","19037019007013","EN TRANSITO","0","13_37019","0",""
"5_406","19040601001005","19040601001005","EN TRANSITO","1","5_40601","0",""
"13_3705","19037023006013","19037023006013","EN TRANSITO","1","13_37023","0",""
"4_305","19001029001004","19001029001004","EN TRANSITO","1","4_1029","0",""
"13_3705","19037040006013","19037040006013","EN TRANSITO","0","13_37040","0",""
"4_371","19071901023004","19071901023004","EN TRANSITO","1","4_71901","0",""
"5_405","19040503006005","19040503006005","EN TRANSITO","0","5_40503","0",""
"5_5409","19540902007005","19540902007005","EN TRANSITO","1","5_540902","0",""
"9_355","19000002064009","19000002064009","EN TRANSITO","1","9_2","0",""
"5_412","19041209003005","19041209003005","EN TRANSITO","1","5_41209","0",""
"13_3705","19037013005013","19037013005013","EN TRANSITO","0","13_37013","0",""
"4_301","19001056002004","19001056002004","EN TRANSITO","0","4_1056","0",""
"5_404","19040418006005","19040418006005","EN TRANSITO","0","5_40418","0",""
"9_355","19000001078009","19000001078009","EN TRANSITO","1","9_1","0",""
"13_3705","19037005001013","19037005001013","EN TRANSITO","0","13_37005","0",""
"9_355","19000001054009","19000001054009","EN TRANSITO","1","9_1","0",""
"15_123","19123177002015","19123177002015","La Granja Villa NS","1","15_123177","0",""
"4_301","19001046001004","19001046001004","EN TRANSITO","1","4_1046","0",""
"15_123","19123194002015","19123194002015","Peycar SN","0","15_123194","0",""
"13_3705","19037029008013","19037029008013","EN TRANSITO","1","13_37029","0",""
"5_406","19040604002005","19040604002005","EN TRANSITO","0","5_40604","0",""
"13_3705","19037052003013","19037052003013","EN TRANSITO","1","13_37052","0",""
"4_371","19071502036004","19071502036004","EN TRANSITO","0","4_71502","0",""
"15_123","19123115002015","19123115002015","Peycar SN","0","15_123115","0",""
"5_412","19041203001005","19041203001005","EN TRANSITO","1","5_41203","0",""
"13_3705","19037022001013","19037022001013","EN TRANSITO","1","13_37022","0",""
"5_406","19040608013005","19040608013005","EN TRANSITO","1","5_40608","0",""
"13_3705","19037008002013","19037008002013","EN TRANSITO","0","13_37008","0",""
"13_3705","19037046008013","19037046008013","EN TRANSITO","0","13_37046","0",""
"5_412","19041207012005","19041207012005","EN TRANSITO","0","5_41207","0",""
"13_3705","19037025002013","19037025002013","EN TRANSITO","1","13_37025","0",""
"4_301","19005001005004","19005001005004","EN TRANSITO","1","4_5001","0",""
"5_406","19040608008005","19040608008005","EN TRANSITO","0","5_40608","0",""
"4_371","19071902028004","19071902028004","EN TRANSITO","0","4_71902","0",""
"4_371","19071902033004","19071902033004","EN TRANSITO","1","4_71902","0",""
"15_123","19123023002015","19123023002015","La Granja Villa NS","1","15_123023","0",""
"5_404","19040401006005","19040401006005","EN TRANSITO","0","5_40401","0",""
"4_301","19005004006004","19005004006004","EN TRANSITO","0","4_5004","0",""
"5_412","19041211005005","19041211005005","EN TRANSITO","1","5_41211","0",""
"15_123","19123006002015","19123006002015","Peycar SN","0","15_123006","0",""
"13_3705","19037042002013","19037042002013","EN TRANSITO","0","13_37042","0",""
"13_3705","19037043007013","19037043007013","EN TRANSITO","1","13_37043","0",""
"13_3705","19037055004013","19037055004013","EN TRANSITO","1","13_37055","0",""
"5_404","19040410002005","19040410002005","EN TRANSITO","0","5_40410","0",""
"5_412","19041206002005","19041206002005","EN TRANSITO","0","5_41206","0",""
"4_371","19071501031004","19071501031004","EN TRANSITO","1","4_71501","0",""
"4_357","19010381005004","19010381005004","EN TRANSITO","1","4_10381","0",""
"4_357","19005013002004","19005013002004","EN TRANSITO","0","4_5013","0",""
"13_3705","19037009007013","19037009007013","EN TRANSITO","0","13_37009","0",""
"4_305","19009018003004","19009018003004","EN TRANSITO","1","4_9018","0",""
"13_3705","19037010004013","19037010004013","EN TRANSITO","0","13_37010","0",""
"5_404","19040415005005","19040415005005","EN TRANSITO","1","5_40415","0",""
"5_404","19040419004005","19040419004005","EN TRANSITO","0","5_40419","0",""
"15_123","19123224002015","19123224002015","Peycar SN","0","15_123224","0",""
"4_371","19071901011004","19071901011004","EN TRANSITO","1","4_71901","0",""
"13_3705","19037018002013","19037018002013","EN TRANSITO","0","13_37018","0",""
"4_370","19070903013004","19070903013004","EN TRANSITO","1","4_70903","0",""
"13_3705","19037014003013","19037014003013","EN TRANSITO","1","13_37014","0",""
"5_412","19041213001005","19041213001005","EN TRANSITO","1","5_41213","0",""
"5_404","19040417002005","19040417002005","EN TRANSITO","0","5_40417","0",""
"15_123","19123092002015","19123092002015","Peycar SN","0","15_123092","0",""
"13_3705","19037012001013","19037012001013","EN TRANSITO","1","13_37012","0",""
"4_371","19071501026004","19071501026004","EN TRANSITO","0","4_71501","0",""
"9_355","19000002022009","19000002022009","EN TRANSITO","1","9_2","0",""
"4_370","19070901016004","19070901016004","EN TRANSITO","0","4_70901","0",""
"5_406","19040601013005","19040601013005","EN TRANSITO","1","5_40601","0",""
"4_305","19001009007004","19001009007004","EN TRANSITO","1","4_1009","0",""
"5_406","19040602012005","19040602012005","EN TRANSITO","0","5_40602","0",""
"4_371","19071501043004","19071501043004","EN TRANSITO","1","4_71501","0",""
"15_123","19123071002015","19123071002015","Peycar SN","0","15_123071","0",""
"5_406","19040604014005","19040604014005","EN TRANSITO","0","5_40604","0",""
"4_305","19005006002004","19005006002004","EN TRANSITO","0","4_5006","0",""
"5_412","19041216002005","19041216002005","EN TRANSITO","0","5_41216","0",""
"4_371","19071901047004","19071901047004","EN TRANSITO","1","4_71901","0",""
"4_301","19010432005004","19010432005004","EN TRANSITO","1","4_10432","0",""
"4_357","19005005004004","19005005004004","EN TRANSITO","0","4_5005","0",""
"4_357","19005003002004","19005003002004","EN TRANSITO","0","4_5003","0",""
"5_404","19040414001005","19040414001005","EN TRANSITO","1","5_40414","0",""
"13_3705","19037006006013","19037006006013","EN TRANSITO","0","13_37006","0",""
"5_412","19041206008005","19041206008005","EN TRANSITO","0","5_41206","0",""
"5_412","19041204006005","19041204006005","EN TRANSITO","0","5_41204","0",""
"5_404","19040416003005","19040416003005","EN TRANSITO","1","5_40416","0",""
"13_3705","19037034005013","19037034005013","EN TRANSITO","1","13_37034","0",""
"4_305","19001030006004","19001030006004","EN TRANSITO","0","4_1030","0",""
"13_3705","19037036007013","19037036007013","EN TRANSITO","0","13_37036","0",""
"9_355","19000001041009","19000001041009","EN TRANSITO","0","9_1","0",""
"5_412","19041207006005","19041207006005","EN TRANSITO","0","5_41207","0",""
"5_412","19041201010005","19041201010005","EN TRANSITO","0","5_41201","0",""
"9_355","19000002004009","19000002004009","EN TRANSITO","1","9_2","0",""
"13_3705","19037015002013","19037015002013","EN TRANSITO","1","13_37015","0",""
"4_371","19071901029004","19071901029004","EN TRANSITO","1","4_71901","0",""
"4_370","19070904017004","19070904017004","EN TRANSITO","1","4_70904","0",""
"5_405","19040501004005","19040501004005","EN TRANSITO","0","5_40501","0",""
"15_123","19123136002015","19123136002015","Peycar SN","0","15_123136","0",""
"5_405","19040509001005","19040509001005","EN TRANSITO","1","5_40509","0",""
"4_357","19005008005004","19005008005004","EN TRANSITO","1","4_5008","0",""
"13_3705","19037033007013","19037033007013","EN TRANSITO","0","13_37033","0",""
"15_123","19123293002015","19123293002015","La Granja Villa NS","1","15_123293","0",""
"5_406","19040603016005","19040603016005","EN TRANSITO","0","5_40603","0",""
"13_3705","19037039008013","19037039008013","EN TRANSITO","1","13_37039","0",""
"15_123","19123078002015","19123078002015","Peycar SN","0","15_123078","0",""
"15_123","19123068002015","19123068002015","La Granja Villa NS","1","15_123068","0",""
"4_305","19050172006004","19050172006004","EN TRANSITO","0","4_50172","0",""
"4_305","19001014004004","19001014004004","EN TRANSITO","0","4_1014","0",""
"4_371","19071501025004","19071501025004","EN TRANSITO","1","4_71501","0",""
"4_371","19071501008004","19071501008004","EN TRANSITO","0","4_71501","0",""
"5_412","19041201005005","19041201005005","EN TRANSITO","1","5_41201","0",""
"4_371","19071502011004","19071502011004","EN TRANSITO","1","4_71502","0",""
"4_370","19070503015004","19070503015004","EN TRANSITO","1","4_70503","0",""
"4_371","19071502006004","19071502006004","EN TRANSITO","0","4_71502","0",""
"13_3705","19037031004013","19037031004013","EN TRANSITO","0","13_37031","0",""
"15_123","19123020002015","19123020002015","Peycar SN","0","15_123020","0",""
"5_412","19041209009005","19041209009005","EN TRANSITO","1","5_41209","0",""
"5_406","19040603010005","19040603010005","EN TRANSITO","0","5_40603","0",""
"5_412","19041210001005","19041210001005","EN TRANSITO","1","5_41210","0",""
"5_404","19040405010005","19040405010005","EN TRANSITO","0","5_40405","0",""
"5_406","19040605013005","19040605013005","EN TRANSITO","1","5_40605","0",""
"5_406","19040606011005","19040606011005","EN TRANSITO","1","5_40606","0",""
"4_371","19071902015004","19071902015004","EN TRANSITO","1","4_71902","0",""
"4_371","19071502042004","19071502042004","EN TRANSITO","0","4_71502","0",""
"15_123","19123105002015","19123105002015","La Granja Villa NS","1","15_123105","0",""
"15_123","19123047002015","19123047002015","Peycar SN","0","15_123047","0",""
"15_123","19123187002015","19123187002015","La Granja Villa NS","1","15_123187","0",""
"4_371","19071501013004","19071501013004","EN TRANSITO","1","4_71501","0",""
"13_3705","19037030006013","19037030006013","EN TRANSITO","1","13_37030","0",""
"15_123","19123245002015","19123245002015","La Granja Villa NS","1","15_123245","0",""
"4_305","19001060001004","19001060001004","EN TRANSITO","1","4_1060","0",""
"4_301","19001015002004","19001015002004","EN TRANSITO","0","4_1015","0",""
"5_404","19040412004005","19040412004005","EN TRANSITO","0","5_40412","0",""
"5_404","19040408006005","19040408006005","EN TRANSITO","0","5_40408","0",""
"4_370","19070902002004","19070902002004","EN TRANSITO","0","4_70902","0",""
"4_357","19001022001004","19001022001004","EN TRANSITO","1","4_1022","0",""
"9_355","19000001071009","19000001071009","EN TRANSITO","0","9_1","0",""
"13_3705","19037043001013","19037043001013","EN TRANSITO","1","13_37043","0",""
"4_371","19071901041004","19071901041004","EN TRANSITO","1","4_71901","0",""
"9_355","19000002077009","19000002077009","EN TRANSITO","0","9_2","0",""
"13_3705","19037022008013","19037022008013","EN TRANSITO","0","13_37022","0",""
"15_123","19123255002015","19123255002015","La Granja Villa NS","1","15_123255","0",""
"15_123","19123061002015","19123061002015","La Granja Villa NS","1","15_123061","0",""
"9_355","19000002052009","19000002052009","EN TRANSITO","1","9_2","0",""
"5_5409","19540901009005","19540901009005","EN TRANSITO","1","5_540901","0",""
"13_3705","19037041004013","19037041004013","EN TRANSITO","1","13_37041","0",""
"15_123","19123156002015","19123156002015","Peycar SN","0","15_123156","0",""
"15_123","19123027002015","19123027002015","La Granja Villa NS","1","15_123027","0",""
"5_412","19041208010005","19041208010005","EN TRANSITO","0","5_41208","0",""
"4_370","19070504014004","19070504014004","EN TRANSITO","0","4_70504","0",""
"13_3705","19037007004013","19037007004013","EN TRANSITO","1","13_37007","0",""
"5_5409","19540903006005","19540903006005","EN TRANSITO","0","5_540903","0",""
"13_3705","19037005007013","19037005007013","EN TRANSITO","0","13_37005","0",""
"4_370","19070502017004","19070502017004","EN TRANSITO","1","4_70502","0",""
"5_412","19041218005005","19041218005005","EN TRANSITO","1","5_41218","0",""
"5_404","19040409004005","19040409004005","EN TRANSITO","0","5_40409","0",""
"5_404","19040413002005","19040413002005","EN TRANSITO","0","5_40413","0",""
"5_405","19040505009005","19040505009005","EN TRANSITO","1","5_40505","0",""
"4_371","19071501038004","19071501038004","EN TRANSITO","0","4_71501","0",""
"4_305","19001032009004","19001032009004","EN TRANSITO","1","4_1032","0",""
"5_406","19040604009005","19040604009005","EN TRANSITO","1","5_40604","0",""
"4_357","19010261006004","19010261006004","EN TRANSITO","0","4_10261","0",""
"5_412","19041215004005","19041215004005","EN TRANSITO","0","5_41215","0",""
"5_404","19040405005005","19040405005005","EN TRANSITO","1","5_40405","0",""
"4_305","19001009012004","19001009012004","EN TRANSITO","0","4_1009","0",""
"4_357","19010431007004","19010431007004","EN TRANSITO","1","4_10431","0",""
"5_404","19040407007005","19040407007005","EN TRANSITO","1","5_40407","0",""
"5_405","19040504005005","19040504005005","EN TRANSITO","1","5_40504","0",""
"5_404","19040410009005","19040410009005","EN TRANSITO","1","5_40410","0",""
"4_357","19005013009004","19005013009004","EN TRANSITO","1","4_5013","0",""
"4_370","19070903001004","19070903001004","EN TRANSITO","1","4_70903","0",""
"4_370","19070905003004","19070905003004","EN TRANSITO","1","4_70905","0",""
"4_371","19071501056004","19071501056004","EN TRANSITO","0","4_71501","0",""
"9_355","19000001005009","19000001005009","EN TRANSITO","0","9_1","0",""
"15_123","19123101002015","19123101002015","La Granja Villa NS","1","15_123101","0",""
"13_3705","19037004003013","19037004003013","EN TRANSITO","1","13_37004","0",""
"9_355","19000001023009","19000001023009","EN TRANSITO","0","9_1","0",""
"5_412","19041202003005","19041202003005","EN TRANSITO","1","5_41202","0",""
"15_123","19123180002015","19123180002015","Peycar SN","0","15_123180","0",""
"9_355","19000001018009","19000001018009","EN TRANSITO","1","9_1","0",""
"5_412","19041205004005","19041205004005","EN TRANSITO","0","5_41205","0",""
"9_355","19000002034009","19000002034009","EN TRANSITO","1","9_2","0",""
"9_355","19000002095009","19000002095009","EN TRANSITO","0","9_2","0",""
"4_371","19071902045004","19071902045004","EN TRANSITO","1","4_71902","0",""
"4_370","19070902015004","19070902015004","EN TRANSITO","1","4_70902","0",""
"13_3705","19037017004013","19037017004013","EN TRANSITO","1","13_37017","0",""
"13_3705","19037044005013","19037044005013","EN TRANSITO","0","13_37044","0",""
"4_305","19001025002004","19001025002004","EN TRANSITO","0","4_1025","0",""
"13_3705","19037011002013","19037011002013","EN TRANSITO","1","13_37011","0",""
"5_406","19040608001005","19040608001005","EN TRANSITO","1","5_40608","0",""
"13_3705","19037037006013","19037037006013","EN TRANSITO","1","13_37037","0",""
"13_3705","19037046002013","19037046002013","EN TRANSITO","0","13_37046","0",""
"4_301","19001035002004","19001035002004","EN TRANSITO","0","4_1035","0",""
"5_412","19041203007005","19041203007005","EN TRANSITO","1","5_41203","0",""
"4_301","19010382003004","19010382003004","EN TRANSITO","1","4_10382","0",""
"5_405","19040507006005","19040507006005","EN TRANSITO","0","5_40507","0",""
"4_305","19001032001004","19001032001004","EN TRANSITO","1","4_1032","0",""
"13_3705","19037053001013","19037053001013","EN TRANSITO","1","13_37053","0",""
"4_301","19005007001004","19005007001004","EN TRANSITO","1","4_5007","0",""
"13_3705","19037002006013","19037002006013","EN TRANSITO","0","13_37002","0",""
"5_405","19040504010005","19040504010005","EN TRANSITO","0","5_40504","0",""
"4_301","19010212008004","19010212008004","EN TRANSITO","0","4_10212","0",""
"5_405","19040502008005","19040502008005","EN TRANSITO","0","5_40502","0",""
